Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Formatted Ins Name,Trading Symbol,Expiry Date,Lot Size,Tick Size
NFO,nse_fo,MIDCPNIFTY,70564,OPTIDX,PE,12650,MIDCPNIFTY,MIDCPNIFTY AUG 12650 PE,MIDCPNIFTY28AUG25P12650,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70565,OPTIDX,CE,12675,MIDCPNIFTY,MIDCPNIFTY AUG 12675 CE,MIDCPNIFTY28AUG25C12675,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70566,OPTIDX,PE,12675,MIDCPNIFTY,MIDCPNIFTY AUG 12675 PE,MIDCPNIFTY28AUG25P12675,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70567,OPTIDX,CE,12700,MIDCPNIFTY,MIDCPNIFTY AUG 12700 CE,MIDCPNIFTY28AUG25C12700,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70568,OPTIDX,PE,12700,MIDCPNIFTY,MIDCPNIFTY AUG 12700 PE,MIDCPNIFTY28AUG25P12700,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70569,OPTIDX,CE,12725,MIDCPNIFTY,MIDCPNIFTY AUG 12725 CE,MIDCPNIFTY28AUG25C12725,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70570,OPTIDX,PE,12725,MIDCPNIFTY,MIDCPNIFTY AUG 12725 PE,MIDCPNIFTY28AUG25P12725,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70571,OPTIDX,CE,12750,MIDCPNIFTY,MIDCPNIFTY AUG 12750 CE,MIDCPNIFTY28AUG25C12750,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70572,OPTIDX,PE,12750,MIDCPNIFTY,MIDCPNIFTY AUG 12750 PE,MIDCPNIFTY28AUG25P12750,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70573,OPTIDX,CE,12775,MIDCPNIFTY,MIDCPNIFTY AUG 12775 CE,MIDCPNIFTY28AUG25C12775,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70574,OPTIDX,PE,12775,MIDCPNIFTY,MIDCPNIFTY AUG 12775 PE,MIDCPNIFTY28AUG25P12775,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70575,OPTIDX,CE,12800,MIDCPNIFTY,MIDCPNIFTY AUG 12800 CE,MIDCPNIFTY28AUG25C12800,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70576,OPTIDX,PE,12800,MIDCPNIFTY,MIDCPNIFTY AUG 12800 PE,MIDCPNIFTY28AUG25P12800,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70577,OPTIDX,CE,12825,MIDCPNIFTY,MIDCPNIFTY AUG 12825 CE,MIDCPNIFTY28AUG25C12825,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70578,OPTIDX,PE,12825,MIDCPNIFTY,MIDCPNIFTY AUG 12825 PE,MIDCPNIFTY28AUG25P12825,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70579,OPTIDX,CE,12850,MIDCPNIFTY,MIDCPNIFTY AUG 12850 CE,MIDCPNIFTY28AUG25C12850,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70580,OPTIDX,PE,12850,MIDCPNIFTY,MIDCPNIFTY AUG 12850 PE,MIDCPNIFTY28AUG25P12850,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70581,OPTIDX,CE,12875,MIDCPNIFTY,MIDCPNIFTY AUG 12875 CE,MIDCPNIFTY28AUG25C12875,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70582,OPTIDX,PE,12875,MIDCPNIFTY,MIDCPNIFTY AUG 12875 PE,MIDCPNIFTY28AUG25P12875,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70583,OPTIDX,CE,12900,MIDCPNIFTY,MIDCPNIFTY AUG 12900 CE,MIDCPNIFTY28AUG25C12900,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70584,OPTIDX,PE,12900,MIDCPNIFTY,MIDCPNIFTY AUG 12900 PE,MIDCPNIFTY28AUG25P12900,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70585,OPTIDX,CE,12925,MIDCPNIFTY,MIDCPNIFTY AUG 12925 CE,MIDCPNIFTY28AUG25C12925,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70586,OPTIDX,PE,12925,MIDCPNIFTY,MIDCPNIFTY AUG 12925 PE,MIDCPNIFTY28AUG25P12925,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70587,OPTIDX,CE,12950,MIDCPNIFTY,MIDCPNIFTY AUG 12950 CE,MIDCPNIFTY28AUG25C12950,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70588,OPTIDX,PE,12950,MIDCPNIFTY,MIDCPNIFTY AUG 12950 PE,MIDCPNIFTY28AUG25P12950,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70589,OPTIDX,CE,12975,MIDCPNIFTY,MIDCPNIFTY AUG 12975 CE,MIDCPNIFTY28AUG25C12975,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70590,OPTIDX,PE,12975,MIDCPNIFTY,MIDCPNIFTY AUG 12975 PE,MIDCPNIFTY28AUG25P12975,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70591,OPTIDX,CE,13000,MIDCPNIFTY,MIDCPNIFTY AUG 13000 CE,MIDCPNIFTY28AUG25C13000,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70592,OPTIDX,PE,13000,MIDCPNIFTY,MIDCPNIFTY AUG 13000 PE,MIDCPNIFTY28AUG25P13000,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70593,OPTIDX,CE,13025,MIDCPNIFTY,MIDCPNIFTY AUG 13025 CE,MIDCPNIFTY28AUG25C13025,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70594,OPTIDX,PE,13025,MIDCPNIFTY,MIDCPNIFTY AUG 13025 PE,MIDCPNIFTY28AUG25P13025,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70595,OPTIDX,CE,13050,MIDCPNIFTY,MIDCPNIFTY AUG 13050 CE,MIDCPNIFTY28AUG25C13050,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70596,OPTIDX,PE,13050,MIDCPNIFTY,MIDCPNIFTY AUG 13050 PE,MIDCPNIFTY28AUG25P13050,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70597,OPTIDX,CE,13075,MIDCPNIFTY,MIDCPNIFTY AUG 13075 CE,MIDCPNIFTY28AUG25C13075,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70598,OPTIDX,PE,13075,MIDCPNIFTY,MIDCPNIFTY AUG 13075 PE,MIDCPNIFTY28AUG25P13075,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70599,OPTIDX,CE,13100,MIDCPNIFTY,MIDCPNIFTY AUG 13100 CE,MIDCPNIFTY28AUG25C13100,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70600,OPTIDX,PE,13100,MIDCPNIFTY,MIDCPNIFTY AUG 13100 PE,MIDCPNIFTY28AUG25P13100,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70601,OPTIDX,CE,13125,MIDCPNIFTY,MIDCPNIFTY AUG 13125 CE,MIDCPNIFTY28AUG25C13125,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70602,OPTIDX,PE,13125,MIDCPNIFTY,MIDCPNIFTY AUG 13125 PE,MIDCPNIFTY28AUG25P13125,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70603,OPTIDX,CE,13150,MIDCPNIFTY,MIDCPNIFTY AUG 13150 CE,MIDCPNIFTY28AUG25C13150,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70604,OPTIDX,PE,13150,MIDCPNIFTY,MIDCPNIFTY AUG 13150 PE,MIDCPNIFTY28AUG25P13150,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70605,OPTIDX,CE,13175,MIDCPNIFTY,MIDCPNIFTY AUG 13175 CE,MIDCPNIFTY28AUG25C13175,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70606,OPTIDX,PE,13175,MIDCPNIFTY,MIDCPNIFTY AUG 13175 PE,MIDCPNIFTY28AUG25P13175,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70607,OPTIDX,CE,13200,MIDCPNIFTY,MIDCPNIFTY AUG 13200 CE,MIDCPNIFTY28AUG25C13200,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70608,OPTIDX,PE,13200,MIDCPNIFTY,MIDCPNIFTY AUG 13200 PE,MIDCPNIFTY28AUG25P13200,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70609,OPTIDX,CE,13225,MIDCPNIFTY,MIDCPNIFTY AUG 13225 CE,MIDCPNIFTY28AUG25C13225,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70626,OPTIDX,PE,13225,MIDCPNIFTY,MIDCPNIFTY AUG 13225 PE,MIDCPNIFTY28AUG25P13225,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70627,OPTIDX,CE,13250,MIDCPNIFTY,MIDCPNIFTY AUG 13250 CE,MIDCPNIFTY28AUG25C13250,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70628,OPTIDX,PE,13250,MIDCPNIFTY,MIDCPNIFTY AUG 13250 PE,MIDCPNIFTY28AUG25P13250,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70629,OPTIDX,CE,13275,MIDCPNIFTY,MIDCPNIFTY AUG 13275 CE,MIDCPNIFTY28AUG25C13275,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70630,OPTIDX,PE,13275,MIDCPNIFTY,MIDCPNIFTY AUG 13275 PE,MIDCPNIFTY28AUG25P13275,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70631,OPTIDX,CE,13300,MIDCPNIFTY,MIDCPNIFTY AUG 13300 CE,MIDCPNIFTY28AUG25C13300,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70632,OPTIDX,PE,13300,MIDCPNIFTY,MIDCPNIFTY AUG 13300 PE,MIDCPNIFTY28AUG25P13300,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70633,OPTIDX,CE,13325,MIDCPNIFTY,MIDCPNIFTY AUG 13325 CE,MIDCPNIFTY28AUG25C13325,2025-08-28,140,0.05
NFO,nse_fo,BAJAJFINSV,70634,OPTSTK,PE,2040,BAJAJ FINSERV LTD.,BAJAJFINSV SEP 2040 PE,BAJAJFINSV30SEP25P2040,2025-09-30,500,0.05
NFO,nse_fo,BAJAJFINSV,70635,OPTSTK,CE,2080,BAJAJ FINSERV LTD.,BAJAJFINSV SEP 2080 CE,BAJAJFINSV30SEP25C2080,2025-09-30,500,0.05
NFO,nse_fo,BAJAJFINSV,70636,OPTSTK,PE,2080,BAJAJ FINSERV LTD.,BAJAJFINSV SEP 2080 PE,BAJAJFINSV30SEP25P2080,2025-09-30,500,0.05
NFO,nse_fo,BAJAJFINSV,70637,OPTSTK,CE,2120,BAJAJ FINSERV LTD.,BAJAJFINSV SEP 2120 CE,BAJAJFINSV30SEP25C2120,2025-09-30,500,0.05
NFO,nse_fo,BAJAJFINSV,70638,OPTSTK,PE,2120,BAJAJ FINSERV LTD.,BAJAJFINSV SEP 2120 PE,BAJAJFINSV30SEP25P2120,2025-09-30,500,0.05
NFO,nse_fo,BAJAJFINSV,70639,OPTSTK,CE,2160,BAJAJ FINSERV LTD.,BAJAJFINSV SEP 2160 CE,BAJAJFINSV30SEP25C2160,2025-09-30,500,0.05
NFO,nse_fo,BAJAJFINSV,70642,OPTSTK,PE,2160,BAJAJ FINSERV LTD.,BAJAJFINSV SEP 2160 PE,BAJAJFINSV30SEP25P2160,2025-09-30,500,0.05
NFO,nse_fo,BAJAJFINSV,70643,OPTSTK,CE,2200,BAJAJ FINSERV LTD.,BAJAJFINSV SEP 2200 CE,BAJAJFINSV30SEP25C2200,2025-09-30,500,0.05
NFO,nse_fo,BAJAJFINSV,70644,OPTSTK,PE,2200,BAJAJ FINSERV LTD.,BAJAJFINSV SEP 2200 PE,BAJAJFINSV30SEP25P2200,2025-09-30,500,0.05
NFO,nse_fo,BAJAJFINSV,70645,OPTSTK,CE,2240,BAJAJ FINSERV LTD.,BAJAJFINSV SEP 2240 CE,BAJAJFINSV30SEP25C2240,2025-09-30,500,0.05
NFO,nse_fo,MIDCPNIFTY,70647,OPTIDX,PE,13325,MIDCPNIFTY,MIDCPNIFTY AUG 13325 PE,MIDCPNIFTY28AUG25P13325,2025-08-28,140,0.05
NFO,nse_fo,BAJAJFINSV,70648,OPTSTK,PE,2240,BAJAJ FINSERV LTD.,BAJAJFINSV SEP 2240 PE,BAJAJFINSV30SEP25P2240,2025-09-30,500,0.05
NFO,nse_fo,MIDCPNIFTY,70650,OPTIDX,CE,13350,MIDCPNIFTY,MIDCPNIFTY AUG 13350 CE,MIDCPNIFTY28AUG25C13350,2025-08-28,140,0.05
NFO,nse_fo,BAJAJFINSV,70652,OPTSTK,CE,2320,BAJAJ FINSERV LTD.,BAJAJFINSV SEP 2320 CE,BAJAJFINSV30SEP25C2320,2025-09-30,500,0.05
NFO,nse_fo,BAJAJFINSV,70653,OPTSTK,PE,2320,BAJAJ FINSERV LTD.,BAJAJFINSV SEP 2320 PE,BAJAJFINSV30SEP25P2320,2025-09-30,500,0.05
NFO,nse_fo,BAJAJFINSV,70656,OPTSTK,CE,2400,BAJAJ FINSERV LTD.,BAJAJFINSV SEP 2400 CE,BAJAJFINSV30SEP25C2400,2025-09-30,500,0.05
NFO,nse_fo,BAJAJFINSV,70657,OPTSTK,PE,2400,BAJAJ FINSERV LTD.,BAJAJFINSV SEP 2400 PE,BAJAJFINSV30SEP25P2400,2025-09-30,500,0.05
NFO,nse_fo,BAJFINANCE,70680,OPTSTK,CE,100,BAJAJ FINANCE LIMITED,BAJFINANCE JUL 100 CE,BAJFINANCE31JUL25C100,2025-07-31,750,0.05
NFO,nse_fo,BAJFINANCE,70681,OPTSTK,PE,100,BAJAJ FINANCE LIMITED,BAJFINANCE JUL 100 PE,BAJFINANCE31JUL25P100,2025-07-31,750,0.05
NFO,nse_fo,BAJFINANCE,70682,OPTSTK,CE,200,BAJAJ FINANCE LIMITED,BAJFINANCE JUL 200 CE,BAJFINANCE31JUL25C200,2025-07-31,750,0.05
NFO,nse_fo,BAJFINANCE,70683,OPTSTK,PE,200,BAJAJ FINANCE LIMITED,BAJFINANCE JUL 200 PE,BAJFINANCE31JUL25P200,2025-07-31,750,0.05
NFO,nse_fo,BAJFINANCE,70684,OPTSTK,CE,300,BAJAJ FINANCE LIMITED,BAJFINANCE JUL 300 CE,BAJFINANCE31JUL25C300,2025-07-31,750,0.05
NFO,nse_fo,BAJFINANCE,70685,OPTSTK,PE,300,BAJAJ FINANCE LIMITED,BAJFINANCE JUL 300 PE,BAJFINANCE31JUL25P300,2025-07-31,750,0.05
NFO,nse_fo,BAJFINANCE,70686,OPTSTK,CE,400,BAJAJ FINANCE LIMITED,BAJFINANCE JUL 400 CE,BAJFINANCE31JUL25C400,2025-07-31,750,0.05
NFO,nse_fo,BAJFINANCE,70687,OPTSTK,PE,400,BAJAJ FINANCE LIMITED,BAJFINANCE JUL 400 PE,BAJFINANCE31JUL25P400,2025-07-31,750,0.05
NFO,nse_fo,BAJFINANCE,70688,OPTSTK,CE,1400,BAJAJ FINANCE LIMITED,BAJFINANCE JUL 1400 CE,BAJFINANCE31JUL25C1400,2025-07-31,750,0.05
NFO,nse_fo,BAJFINANCE,70689,OPTSTK,PE,1400,BAJAJ FINANCE LIMITED,BAJFINANCE JUL 1400 PE,BAJFINANCE31JUL25P1400,2025-07-31,750,0.05
NFO,nse_fo,BAJFINANCE,70690,OPTSTK,CE,1500,BAJAJ FINANCE LIMITED,BAJFINANCE JUL 1500 CE,BAJFINANCE31JUL25C1500,2025-07-31,750,0.05
NFO,nse_fo,BAJFINANCE,70691,OPTSTK,PE,1500,BAJAJ FINANCE LIMITED,BAJFINANCE JUL 1500 PE,BAJFINANCE31JUL25P1500,2025-07-31,750,0.05
NFO,nse_fo,BAJFINANCE,70692,OPTSTK,CE,1600,BAJAJ FINANCE LIMITED,BAJFINANCE JUL 1600 CE,BAJFINANCE31JUL25C1600,2025-07-31,750,0.05
NFO,nse_fo,MIDCPNIFTY,70693,OPTIDX,PE,13350,MIDCPNIFTY,MIDCPNIFTY AUG 13350 PE,MIDCPNIFTY28AUG25P13350,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70694,OPTIDX,CE,13375,MIDCPNIFTY,MIDCPNIFTY AUG 13375 CE,MIDCPNIFTY28AUG25C13375,2025-08-28,140,0.05
NFO,nse_fo,BAJFINANCE,70702,OPTSTK,PE,1600,BAJAJ FINANCE LIMITED,BAJFINANCE JUL 1600 PE,BAJFINANCE31JUL25P1600,2025-07-31,750,0.05
NFO,nse_fo,BAJFINANCE,70703,OPTSTK,CE,1700,BAJAJ FINANCE LIMITED,BAJFINANCE JUL 1700 CE,BAJFINANCE31JUL25C1700,2025-07-31,750,0.05
NFO,nse_fo,BAJFINANCE,70704,OPTSTK,PE,1700,BAJAJ FINANCE LIMITED,BAJFINANCE JUL 1700 PE,BAJFINANCE31JUL25P1700,2025-07-31,750,0.05
NFO,nse_fo,BAJFINANCE,70706,OPTSTK,CE,1800,BAJAJ FINANCE LIMITED,BAJFINANCE JUL 1800 CE,BAJFINANCE31JUL25C1800,2025-07-31,750,0.05
NFO,nse_fo,BAJFINANCE,70707,OPTSTK,PE,1800,BAJAJ FINANCE LIMITED,BAJFINANCE JUL 1800 PE,BAJFINANCE31JUL25P1800,2025-07-31,750,0.05
NFO,nse_fo,BAJFINANCE,70712,OPTSTK,CE,2000,BAJAJ FINANCE LIMITED,BAJFINANCE JUL 2000 CE,BAJFINANCE31JUL25C2000,2025-07-31,750,0.05
NFO,nse_fo,BAJFINANCE,70713,OPTSTK,PE,2000,BAJAJ FINANCE LIMITED,BAJFINANCE JUL 2000 PE,BAJFINANCE31JUL25P2000,2025-07-31,750,0.05
NFO,nse_fo,BAJFINANCE,70716,OPTSTK,CE,2200,BAJAJ FINANCE LIMITED,BAJFINANCE JUL 2200 CE,BAJFINANCE31JUL25C2200,2025-07-31,750,0.05
NFO,nse_fo,BAJFINANCE,70717,OPTSTK,PE,2200,BAJAJ FINANCE LIMITED,BAJFINANCE JUL 2200 PE,BAJFINANCE31JUL25P2200,2025-07-31,750,0.05
NFO,nse_fo,BAJFINANCE,70721,OPTSTK,CE,2400,BAJAJ FINANCE LIMITED,BAJFINANCE JUL 2400 CE,BAJFINANCE31JUL25C2400,2025-07-31,750,0.05
NFO,nse_fo,BAJFINANCE,70722,OPTSTK,PE,2400,BAJAJ FINANCE LIMITED,BAJFINANCE JUL 2400 PE,BAJFINANCE31JUL25P2400,2025-07-31,750,0.05
NFO,nse_fo,MIDCPNIFTY,70791,OPTIDX,PE,13375,MIDCPNIFTY,MIDCPNIFTY AUG 13375 PE,MIDCPNIFTY28AUG25P13375,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70792,OPTIDX,CE,13400,MIDCPNIFTY,MIDCPNIFTY AUG 13400 CE,MIDCPNIFTY28AUG25C13400,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70793,OPTIDX,PE,13400,MIDCPNIFTY,MIDCPNIFTY AUG 13400 PE,MIDCPNIFTY28AUG25P13400,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70796,OPTIDX,CE,13425,MIDCPNIFTY,MIDCPNIFTY AUG 13425 CE,MIDCPNIFTY28AUG25C13425,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70797,OPTIDX,PE,13425,MIDCPNIFTY,MIDCPNIFTY AUG 13425 PE,MIDCPNIFTY28AUG25P13425,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70798,OPTIDX,CE,13450,MIDCPNIFTY,MIDCPNIFTY AUG 13450 CE,MIDCPNIFTY28AUG25C13450,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70799,OPTIDX,PE,13450,MIDCPNIFTY,MIDCPNIFTY AUG 13450 PE,MIDCPNIFTY28AUG25P13450,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70800,OPTIDX,CE,13475,MIDCPNIFTY,MIDCPNIFTY AUG 13475 CE,MIDCPNIFTY28AUG25C13475,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70801,OPTIDX,PE,13475,MIDCPNIFTY,MIDCPNIFTY AUG 13475 PE,MIDCPNIFTY28AUG25P13475,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70802,OPTIDX,CE,13500,MIDCPNIFTY,MIDCPNIFTY AUG 13500 CE,MIDCPNIFTY28AUG25C13500,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70803,OPTIDX,PE,13500,MIDCPNIFTY,MIDCPNIFTY AUG 13500 PE,MIDCPNIFTY28AUG25P13500,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70804,OPTIDX,CE,13525,MIDCPNIFTY,MIDCPNIFTY AUG 13525 CE,MIDCPNIFTY28AUG25C13525,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70805,OPTIDX,PE,13525,MIDCPNIFTY,MIDCPNIFTY AUG 13525 PE,MIDCPNIFTY28AUG25P13525,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70806,OPTIDX,CE,13550,MIDCPNIFTY,MIDCPNIFTY AUG 13550 CE,MIDCPNIFTY28AUG25C13550,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70807,OPTIDX,PE,13550,MIDCPNIFTY,MIDCPNIFTY AUG 13550 PE,MIDCPNIFTY28AUG25P13550,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70808,OPTIDX,CE,13575,MIDCPNIFTY,MIDCPNIFTY AUG 13575 CE,MIDCPNIFTY28AUG25C13575,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70809,OPTIDX,PE,13575,MIDCPNIFTY,MIDCPNIFTY AUG 13575 PE,MIDCPNIFTY28AUG25P13575,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70816,OPTIDX,CE,13600,MIDCPNIFTY,MIDCPNIFTY AUG 13600 CE,MIDCPNIFTY28AUG25C13600,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70817,OPTIDX,PE,13600,MIDCPNIFTY,MIDCPNIFTY AUG 13600 PE,MIDCPNIFTY28AUG25P13600,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70818,OPTIDX,CE,13625,MIDCPNIFTY,MIDCPNIFTY AUG 13625 CE,MIDCPNIFTY28AUG25C13625,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70819,OPTIDX,PE,13625,MIDCPNIFTY,MIDCPNIFTY AUG 13625 PE,MIDCPNIFTY28AUG25P13625,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70820,OPTIDX,CE,13650,MIDCPNIFTY,MIDCPNIFTY AUG 13650 CE,MIDCPNIFTY28AUG25C13650,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70821,OPTIDX,PE,13650,MIDCPNIFTY,MIDCPNIFTY AUG 13650 PE,MIDCPNIFTY28AUG25P13650,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70828,OPTIDX,CE,13675,MIDCPNIFTY,MIDCPNIFTY AUG 13675 CE,MIDCPNIFTY28AUG25C13675,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70829,OPTIDX,PE,13675,MIDCPNIFTY,MIDCPNIFTY AUG 13675 PE,MIDCPNIFTY28AUG25P13675,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70830,OPTIDX,CE,13700,MIDCPNIFTY,MIDCPNIFTY AUG 13700 CE,MIDCPNIFTY28AUG25C13700,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70831,OPTIDX,PE,13700,MIDCPNIFTY,MIDCPNIFTY AUG 13700 PE,MIDCPNIFTY28AUG25P13700,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70832,OPTIDX,CE,13725,MIDCPNIFTY,MIDCPNIFTY AUG 13725 CE,MIDCPNIFTY28AUG25C13725,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70833,OPTIDX,PE,13725,MIDCPNIFTY,MIDCPNIFTY AUG 13725 PE,MIDCPNIFTY28AUG25P13725,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70834,OPTIDX,CE,13750,MIDCPNIFTY,MIDCPNIFTY AUG 13750 CE,MIDCPNIFTY28AUG25C13750,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70840,OPTIDX,PE,13750,MIDCPNIFTY,MIDCPNIFTY AUG 13750 PE,MIDCPNIFTY28AUG25P13750,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70841,OPTIDX,CE,13775,MIDCPNIFTY,MIDCPNIFTY AUG 13775 CE,MIDCPNIFTY28AUG25C13775,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70848,OPTIDX,PE,13775,MIDCPNIFTY,MIDCPNIFTY AUG 13775 PE,MIDCPNIFTY28AUG25P13775,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70849,OPTIDX,CE,13800,MIDCPNIFTY,MIDCPNIFTY AUG 13800 CE,MIDCPNIFTY28AUG25C13800,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70850,OPTIDX,PE,13800,MIDCPNIFTY,MIDCPNIFTY AUG 13800 PE,MIDCPNIFTY28AUG25P13800,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70851,OPTIDX,CE,13825,MIDCPNIFTY,MIDCPNIFTY AUG 13825 CE,MIDCPNIFTY28AUG25C13825,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70852,OPTIDX,PE,13825,MIDCPNIFTY,MIDCPNIFTY AUG 13825 PE,MIDCPNIFTY28AUG25P13825,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70853,OPTIDX,CE,13850,MIDCPNIFTY,MIDCPNIFTY AUG 13850 CE,MIDCPNIFTY28AUG25C13850,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70854,OPTIDX,PE,13850,MIDCPNIFTY,MIDCPNIFTY AUG 13850 PE,MIDCPNIFTY28AUG25P13850,2025-08-28,140,0.05
NFO,nse_fo,MIDCPNIFTY,70855,OPTIDX,CE,13875,MIDCPNIFTY,MIDCPNIFTY AUG 13875 CE,MIDCPNIFTY28AUG25C13875,2025-08-28,140,0.05
NFO,nse_fo,BAJFINANCE,70862,OPTSTK,CE,100,BAJAJ FINANCE LIMITED,BAJFINANCE AUG 100 CE,BAJFINANCE28AUG25C100,2025-08-28,750,0.05
NFO,nse_fo,BAJFINANCE,70863,OPTSTK,PE,100,BAJAJ FINANCE LIMITED,BAJFINANCE AUG 100 PE,BAJFINANCE28AUG25P100,2025-08-28,750,0.05
